place_name,rating,shop_type,sentence,TargetAspect,sentiment,is_synthetic,prob_negative,prob_neutral,prob_positive,predicted_label,margin
Lately Coffee,1,coffee,"I understand that there'll be slow moments, but I wish I was told by the barista that he still needed time to prep because I could have just saved our time and money and just made coffee at home.",Customer Service,,False,0.43269676,0.20220497,0.3650983,NEGATIVE,0.06759846
Cafe Gervacios - Pastry and Coffee in Davao City,5,coffee,"Spacious parking, okay food, and great ambience.",Product Quality,,False,0.4792925,0.10904962,0.41165796,NEGATIVE,0.06763455
BRGR Alley Café,5,coffee,"Food was delicious, all staff welcoming and even goodbye to guest is nice.",Product Quality,,False,0.45765638,0.15232737,0.39001626,NEGATIVE,0.067640126
Lara Mia Café & Bistro,3,coffee,Food is good but definitely can use some improvment.,Product Quality,,False,0.4387543,0.19013989,0.37110588,NEGATIVE,0.06764841
Daleachious Cafe - Ecoland Branch,5,coffee,"They have good food, and quality coffee, paired with fast service.",Product Quality,,False,0.46709475,0.13347462,0.39943063,NEGATIVE,0.06766412
Humble Table,2,coffee,"I was really looking forward to trying this coffee shop since it has high ratings on Google, but we were a bit disappointed with the drinks.",Product Quality,,False,0.44039816,0.18686832,0.37273353,NEGATIVE,0.06766462
Kapenato,5,coffee,Great food and service,Customer Service,,False,0.44680232,0.17406689,0.37913075,NEGATIVE,0.06767157
The Bloom Coffee & Start-Up Space,4,coffee,But always took my morning coffee here.,Product Quality,,False,0.44258294,0.18252155,0.37489554,NEGATIVE,0.06768739
Ristretto Cafe & Diner,5,coffee,Coffee was surprisingly good.,Product Quality,,False,0.4519844,0.16372807,0.3842876,NEGATIVE,0.06769681
The Matcha Tokyo - Azuela High Street,5,matcha,Perfect matcha!,Product Quality,,False,0.45675635,0.15418537,0.38905823,NEGATIVE,0.06769812
Coffee For Peace at One Oasis,5,coffee,"Nice ambience, very good coffe, friendly staff",Customer Service,,False,0.4662778,0.13517448,0.3985477,NEGATIVE,0.0677301
BRGR Alley Café,5,coffee,Food was delicious and service was excellent!,Product Quality,,False,0.4608785,0.14597552,0.393146,NEGATIVE,0.06773248
Dunkin’ Phoenix Drive Thru,1,coffee,Stupid crew,Customer Service,,False,0.44345334,0.18082999,0.37571672,NEGATIVE,0.067736626
Annipie Roxas,5,coffee,The staff is so nice and food is always yummy.,Customer Service,,False,0.4539478,0.15985376,0.38619843,NEGATIVE,0.06774938
Kafih - Davao,5,coffee,"The menu offers delicious options, and the calm, inviting atmosphere makes it perfect for getting work done.",Facilities and Amenities,,False,0.4571307,0.15350173,0.38936758,NEGATIVE,0.06776312
Lara Mia Café & Bistro,5,coffee,"Good food, great service, great ambiance.",Product Quality,,False,0.47781608,0.1121314,0.4100525,NEGATIVE,0.06776357
Fairs cafe,5,coffee,Love the soda drinks.,Product Quality,,False,0.44866467,0.1704421,0.38089323,NEGATIVE,0.067771435
Green Coffee - Diversion,3,coffee,"Several of the power outlets were either loose or not working, and some wouldn't securely fit my UGreen charger, which made charging my laptop frustrating.",Facilities and Amenities,,False,0.43735304,0.19310641,0.3695405,NEGATIVE,0.06781253
Annipie Airport View,5,coffee,Staff are nice and accommodating and there are a lot of selections to choose.,Customer Service,,False,0.44518036,0.17748696,0.37733278,NEGATIVE,0.06784758
Annipie - SM Lanang,5,coffee,Super sulit.,Price and Value,,False,0.44342995,0.18098782,0.37558225,NEGATIVE,0.0678477
Dunkin’ Phoenix Drive Thru,5,coffee,Friendly staff,Customer Service,,False,0.44534484,0.17716077,0.37749445,NEGATIVE,0.06785038
The Coffee Bar at GMall of Davao,5,coffee,Friendly staff,Customer Service,,False,0.44534484,0.17716077,0.37749445,NEGATIVE,0.06785038
Cafe Demitasse,5,coffee,Friendly staff,Customer Service,,False,0.44534484,0.17716071,0.37749442,NEGATIVE,0.06785041
Starbucks SM Davao Expansion Wing,5,coffee,Friendly staff,Customer Service,,False,0.44534484,0.17716071,0.37749442,NEGATIVE,0.06785041
Humble Table,5,coffee,Wish they had more salty or savory food options.,Product Quality,,False,0.43813434,0.19158939,0.37027618,NEGATIVE,0.06785816
Starbucks Damosa IT Park Drive-Thru,5,coffee,The staff are cheerful and well manered.,Customer Service,,False,0.4690266,0.12981665,0.40115672,NEGATIVE,0.06786987
The Bloom Coffee & Start-Up Space,5,coffee,"I went there to relax with friends, watch football streaming with friends, share laughter and stories, and sometimes to work.",Facilities and Amenities,,False,0.44377872,0.18036707,0.37585422,NEGATIVE,0.0679245
Paramount Coffee Crocodile Park Davao,5,coffee,"Great place to hang out, perfect spot for chilling with friends, amazing coffee, good price!",Price and Value,,False,0.46158358,0.1447601,0.3936562,NEGATIVE,0.06792739
Cafe Demitasse,2,coffee,"The wait for our food was long, the customer service was average they weren't around when we needed them and for some reason one of the menu items that normally came with fries had some other side dish.",Product Quality,,False,0.43309364,0.20176268,0.36514372,NEGATIVE,0.06794992
Habitat Coffee - Tionko Branch,5,coffee,Food alone is S tier!,Product Quality,,False,0.44209778,0.18378682,0.3741154,NEGATIVE,0.067982376
Barok Cafe and Resto,1,coffee,"The combination of slow service, cold food, and an unpleasant atmosphere makes this a place I cannot recommend.",Ambiance and Atmosphere,,False,0.4518298,0.16433024,0.38383994,NEGATIVE,0.067989856
Barok Cafe and Resto,2,coffee,"As for the matcha, I also find it overpriced.",Price and Value,,False,0.4359632,0.19606838,0.36796838,NEGATIVE,0.06799483
Purge Coffee Roaster,5,coffee,"It's always full when I come by, The coffee was great, loved it!",Product Quality,,False,0.4552203,0.15755546,0.3872242,NEGATIVE,0.067996114
Starbucks,5,coffee,"Very accommodating, very friendly, and the customer service is way beyond",Customer Service,,False,0.45999163,0.14802478,0.39198357,NEGATIVE,0.068008065
Barok Cafe and Resto,4,coffee,"The coffee was good, and the food was delicious although my order was serve take time before they serve it I have to follow up, but despite from that the was great lot's of options, lastly the ambience was calming, relax and balance with office and chill vibe.",Product Quality,,False,0.44626552,0.1754772,0.37825727,NEGATIVE,0.068008244
Cafe Gervacios - Pastry and Coffee in Davao City,5,coffee,I will definitely be back and try other food option (there's too many).,Product Quality,,False,0.43272126,0.20259994,0.36467883,NEGATIVE,0.06804243
Annipie,4,coffee,They have clean facilities aside from the fact that the staff are courteous.,Customer Service,,False,0.44388425,0.18031263,0.37580308,NEGATIVE,0.06808117
The Yolk Society,4,coffee,"Extremely friendly staff, I work overnight and went with my wife in morning right when they opened and staff was very accommodating and polite.",Customer Service,,False,0.44982576,0.16844063,0.3817337,NEGATIVE,0.06809208
Starbucks - SM Lanang,5,coffee,Better service then here in the USA,Customer Service,,False,0.43660554,0.19494532,0.36844915,NEGATIVE,0.06815639
Barok Cafe & Resto,2,coffee,there's so much food to choose from.,Product Quality,,False,0.43994242,0.18827993,0.37177768,NEGATIVE,0.068164736
Starbucks - SM Lanang,4,coffee,"The ambiance and location of the coffee shop are nice, and I also liked their service, even though you might spend quite a long time in line.",Product Quality,,False,0.44925153,0.16968478,0.38106358,NEGATIVE,0.06818795
Starbucks - SM City Davao,5,coffee,So I rate this one highly due to the staff.,Customer Service,,False,0.4443282,0.17953417,0.37613764,NEGATIVE,0.068190545
The Crazy Bite Co. Sky Cafe,5,coffee,"Food portion is very nice for its price, taste is just fine, great view at night plus the wind.",Price and Value,,False,0.450967,0.1662915,0.38274145,NEGATIVE,0.06822556
STASH Coffee Co.,4,coffee,Nice ambience and good food ….,Product Quality,,False,0.45587948,0.1564699,0.38765067,NEGATIVE,0.06822881
WORK CO COWORKING MATINA BRANCH,5,coffee,The package was also very affordable.,Price and Value,,False,0.44914424,0.17001303,0.3808427,NEGATIVE,0.06830156
The Coffee Spot & Lounge,4,coffee,I use their WiFi.,Facilities and Amenities,,False,0.44467053,0.17897189,0.3763576,NEGATIVE,0.06831294
The Coffee Bar at GMall of Davao,5,coffee,"Good food, great ambiance, amazing atmosphere, very affordable prices too",Product Quality,,False,0.4745113,0.119299434,0.4061893,NEGATIVE,0.068322
Kafih - Davao,5,coffee,There's also free wifi!,Facilities and Amenities,,False,0.4465659,0.17523903,0.3781951,NEGATIVE,0.06837079
Aloha Kakou Neighborhood Cafe,5,coffee,Nice and Accommodating Staff.,Customer Service,,False,0.45994037,0.14850219,0.39155743,NEGATIVE,0.06838295
The Crazy Bite Co. Sky Cafe,1,coffee,The service crew was okay but the food?,Product Quality,,False,0.44876933,0.17088296,0.3803478,NEGATIVE,0.06842154
The Crazy Bite Co. Sky Cafe,5,coffee,"Good food, great ambiance...",Product Quality,,False,0.47092497,0.12658484,0.4024902,NEGATIVE,0.068434775
Kotetsu by Wood and Coffee,5,coffee,"Guys, please prepare at least 500-1k budget siguro kasi medjo mahal din ang menu if ever plan niyo mag visit, I go here like every thrice a month din depende sa budget, basta i love the atmosphere, buotan sad mga people there :)",Customer Service,,False,0.4374405,0.19355804,0.36900142,NEGATIVE,0.068439096
Cafe Demitasse,5,coffee,"The food is great, budget friendly",Price and Value,,False,0.45180255,0.16483417,0.38336334,NEGATIVE,0.068439215
Cafe Demitasse,5,coffee,Need better parking though.,Store Operations and Accessibility,,False,0.44438258,0.17968163,0.37593576,NEGATIVE,0.068446815
Cafe Demitasse,5,coffee,"Great food, great ambiance, superb service Will definitely comeback for more",Customer Service,,False,0.46135098,0.14577532,0.39287376,NEGATIVE,0.06847721
Coffee at Yellow Hauz,4,coffee,"Menu ranges from salads to sandwiches, pasta, rice meals, desserts then down to beverages… After ordering the cashier hands over wifi access vouchers……The grilled cheese sandwich was heavy and cheesy/salty for me….I love the subtlety of the caramel latte…The kani salad was adequate for one person (had to ask for a knife)….Clean place…Good internet connection…Luckily, parking was not full…Eagerly await my next visit….",Facilities and Amenities,,False,0.4374304,0.19367969,0.36888987,NEGATIVE,0.06854054
DUNKIN’ Catalunan Grande,1,coffee,"Every morning we eat, there's only one guy who serves, he doesn't even turn on the AC.. he's saving money.. if that's the case, just stay close.",Store Operations and Accessibility,,False,0.43614894,0.19625267,0.3675983,NEGATIVE,0.06855065
B1T1 Takeaway Coffee Davao City,5,coffee,Superb for its price.,Price and Value,,False,0.44618165,0.17619564,0.37762272,NEGATIVE,0.06855893
Café de Vivré,5,coffee,Drinks were well prepared and worth the price.,Price and Value,,False,0.45384225,0.16088642,0.38527128,NEGATIVE,0.06857097
Cafe Demitasse,4,coffee,Waiter was very accommodating,Customer Service,,False,0.44377312,0.18102506,0.37520185,NEGATIVE,0.06857127
Green Coffee - Marfori,4,coffee,"For the price, I could say the coffee is good enough, nothing impressive.",Price and Value,,False,0.44605976,0.17646031,0.37747988,NEGATIVE,0.06857988
Matcha Ureshi Bar,5,matcha,"Came for the matcha, stayed for the service.",Product Quality,,False,0.44883406,0.17091924,0.3802468,NEGATIVE,0.06858727
Bean Route Davao,1,coffee and matcha,"Naay isa lang ka staff nga nag open, so mag late gyud sila pag Monday morning.",Store Operations and Accessibility,,True,0.43704972,0.19449699,0.3684533,NEGATIVE,0.06859642
Steep Kohi,1,coffee,"I'm not sure where they sourced their matcha, but there's not much notes to taste.",Product Quality,,False,0.43695188,0.19469458,0.3683536,NEGATIVE,0.06859827
Chatime - SM Ecoland Davao,5,coffee,Great staff!!!,Customer Service,,False,0.45608494,0.156431,0.387484,NEGATIVE,0.06860092
Cafe Agdao,2,coffee,"Masyadong mahal, pang mayaman lang siguro ni na kape.",Price and Value,,True,0.43859142,0.19142862,0.36997995,NEGATIVE,0.06861147
Green Coffee - Marfori,2,coffee,Very busy place and they don't have enough chairs inside.,Facilities and Amenities,,False,0.44306386,0.182497,0.37443915,NEGATIVE,0.068624705
The Coffee Bar at GMall of Davao,5,coffee,Good food and good vibes.,Product Quality,,False,0.46241865,0.14380953,0.39377183,NEGATIVE,0.06864682
HYGGE COFFEE 2,5,coffee,Free WiFi for two hours.,Facilities and Amenities,,False,0.45070833,0.16724622,0.38204542,NEGATIVE,0.06866291
Cafe Demitasse,5,coffee,"The food is great, budget friendly",Product Quality,,False,0.45434707,0.15997711,0.38567594,NEGATIVE,0.06867114
Lot 38 Kape,5,coffee,"They serve good coffee, the barista is very accomodating.",Customer Service,,False,0.45779553,0.15308285,0.38912156,NEGATIVE,0.06867397
Starbucks,3,coffee,"Service was good, and one thing I appreciate is the parking space at the back.",Facilities and Amenities,,False,0.45996273,0.14875786,0.39127937,NEGATIVE,0.068683356
Cafe Demitasse,4,coffee,The drinks are good too.,Product Quality,,False,0.45202813,0.16468298,0.38328883,NEGATIVE,0.068739295
Starbucks,4,coffee,Food was adequate and they had a variety of pasta/bread options.,Product Quality,,False,0.44989547,0.16897544,0.38112906,NEGATIVE,0.068766415
Coffee-Fied Cafe,4,coffee,Affordable selection with fair taste.,Price and Value,,False,0.44891068,0.17094569,0.38014367,NEGATIVE,0.06876701
Twelve Coffee Davao - Ecoland,5,matcha,"Their staff is so kind  pleading_face  And omg the drinks, hands down.",Product Quality,,False,0.44057885,0.18762684,0.37179434,NEGATIVE,0.068784505
Mille Matcha - DGT,5,matcha,Best matcha in Davao!,Product Quality,,False,0.4470186,0.17476863,0.37821272,NEGATIVE,0.06880587
Cafe Tadeo,5,coffee,The staff is super approachable (I didn't get the girl's name).,Customer Service,,False,0.43728223,0.1943511,0.36836666,NEGATIVE,0.068915576
Lara Mia Café & Bistro,5,coffee,"Food is nice, ambiance is nice too.",Product Quality,,False,0.4684249,0.13207069,0.39950445,NEGATIVE,0.06892043
Cafe Demitasse,5,coffee,"Super friendly staff, great food :)",Product Quality,,False,0.46895537,0.1310183,0.40002632,NEGATIVE,0.06892905
Starbucks - GMall of Davao,5,coffee,"Cake is nice, not that sweet but the serving is quite huge for me..",Product Quality,,False,0.44313774,0.18267813,0.37418416,NEGATIVE,0.06895357
Koffiepauze,5,matcha,"Some comes with a huge price but considering the service they serve, everything is worthwhile.",Price and Value,,False,0.44216403,0.18465295,0.373183,NEGATIVE,0.06898102
Wood and Coffee Davao,5,coffee,"The place is beautiful, the food is great, and they even have a free-entry gallery museum showcasing stunning artwork.",Product Quality,,False,0.45897204,0.15107745,0.38995054,NEGATIVE,0.06902149
Starbucks - SM Lanang,4,coffee,"Since expanding their floor space, they are able to accommodate more customers but on most peak days, they need more.",Facilities and Amenities,,False,0.44326192,0.18251422,0.37422377,NEGATIVE,0.06903815
Starbucks,1,coffee,The rest of the staff are doing their very best to serve this busy place too.,Customer Service,,False,0.44736037,0.17432044,0.3783192,NEGATIVE,0.06904116
The Frequency Cafe,5,coffee,the barista is so friendly!,Customer Service,,False,0.4521867,0.16469195,0.38312128,NEGATIVE,0.06906542
The Bloom Coffee & Start-Up Space,3,coffee,"I just can't get it because they have a lot of staff gathered in the high chair area, next to the cashier, but no one seems to have checked the CR.",Customer Service,,False,0.43676525,0.19554685,0.36768794,NEGATIVE,0.06907731
Twelve Coffee Davao - Ecoland,5,matcha,"The price, portion sizes, service and taste.",Customer Service,,False,0.44472975,0.17965747,0.37561285,NEGATIVE,0.06911689
Matcha Bar - Marfori,5,matcha,I enjoyed my afternoon there and the staff was also very sweet and helpful.,Customer Service,,False,0.45426503,0.16061151,0.38512343,NEGATIVE,0.0691416
The Limestone Brew,4,coffee,"This happened to be one of the few places open later at night, and had decent food for its price.",Store Operations and Accessibility,,False,0.4460625,0.17703627,0.3769012,NEGATIVE,0.069161296
Clutch Cafe,5,coffee,"the ambience was giving, and the staff was approachable, they indeed provide exceptional service, as well as the quality of drinks.",Customer Service,,False,0.47871435,0.11174772,0.40953794,NEGATIVE,0.069176406
MYLK Cafe,5,matcha,"Good food, service and drinks.",Product Quality,,False,0.46116877,0.14687055,0.39196065,NEGATIVE,0.069208115
MYLK Cafe,5,matcha,"Good food, service and drinks.",Product Quality,,False,0.46116877,0.14687057,0.39196065,NEGATIVE,0.069208115
Kotetsu by Wood and Coffee,3,coffee,"However, one thing that struck me as odd was the service charge.",Customer Service,,False,0.44275856,0.18369487,0.37354654,NEGATIVE,0.06921202
Cafe Gervacios - Pastry and Coffee in Davao City,4,coffee,"They offer good, tasty, excellent variety of food.",Product Quality,,False,0.45488697,0.15945028,0.38566276,NEGATIVE,0.06922421
Kafih - Davao,5,coffee,The staffs are very friendly and accomodating.,Customer Service,,False,0.46173838,0.14574748,0.39251408,NEGATIVE,0.0692243
BRGR Alley Café,5,coffee,"Customer service is superb, the ambiance of the place is nice and cozy, and the food is good with a cute presentation.",Customer Service,,False,0.47023824,0.12877218,0.4009896,NEGATIVE,0.06924865
Blugré Coffee,1,coffee,Coffee is worst.,Product Quality,,False,0.44732448,0.174616,0.3780595,NEGATIVE,0.06926498
The Secret Garden Cafe,5,coffee,Quality of food is consistent.,Product Quality,,False,0.45040077,0.16855747,0.3810418,NEGATIVE,0.069358975
Bean Xpress Matina Branch,5,coffee,"I'll be sad not to get my daily coffee here when we return to the states, but we will be back!",Product Quality,,False,0.43473873,0.19988978,0.36537153,NEGATIVE,0.0693672
Karlo's Gourmet & Coffee,5,coffee,Love the place and the staff.,Customer Service,,False,0.45349145,0.16240172,0.38410676,NEGATIVE,0.069384694
The Bloom Coffee & Start-Up Space,2,coffee,"There were only about five tables, all occupied at the time.",Facilities and Amenities,,False,0.44902733,0.17133774,0.37963498,NEGATIVE,0.06939235
Dunkin’ Phoenix Drive Thru,1,coffee,Poor service especially Ms. Bea or Mae at Dunkin?,Customer Service,,False,0.44449455,0.18041977,0.37508562,NEGATIVE,0.06940892
The Matcha Tokyo - Azuela High Street,4,matcha,"… pastries, and even more substantial food options for those looking for a full meal.",Product Quality,,False,0.44037017,0.18866862,0.37096116,NEGATIVE,0.06940901
Matcha Bar - Marfori,4,matcha,"although the place is too small to accomodate multiple customers, their matcha tastes good.",Product Quality,,False,0.44676244,0.17588559,0.37735206,NEGATIVE,0.06941038
Cafe Julieta,4,coffee,"Overall, the place and staffs are okay but there's need to improve in the food.",Product Quality,,False,0.4488321,0.17175548,0.37941238,NEGATIVE,0.06941971
HYGGE COFFEE 2,1,coffee,The tables have no wipes and there is still trash from previous customers.,Facilities and Amenities,,False,0.44521523,0.17899993,0.3757848,NEGATIVE,0.06943041
Hikaru de Cielo Cafe,5,coffee,They have a decent affordable nice food.,Price and Value,,False,0.45130935,0.1668167,0.38187397,NEGATIVE,0.06943539
Starbucks - SM City Davao,5,coffee,"Coffee is great, the service is great, the staff are great.",Product Quality,,False,0.47760928,0.114216894,0.40817383,NEGATIVE,0.06943545
Café de Vivré,5,coffee,Aside from their food the service was also good and fast.,Customer Service,,False,0.4548451,0.15975562,0.38539922,NEGATIVE,0.06944588
Fika Cafe - Lapu-Lapu,5,coffee,Staff personally delivered my coffee to my table.,Customer Service,,False,0.44660896,0.17627804,0.377113,NEGATIVE,0.069495946
Steep Kohi,5,coffee,Matcha-specialty small cafe.,Product Quality,,False,0.450153,0.16922043,0.38062656,NEGATIVE,0.069526434
Barok Cafe and Resto,3,coffee,"Overall, while the drink didn't work for me, the atmosphere is pleasant.",Facilities and Amenities,,False,0.45633647,0.15685764,0.3868059,NEGATIVE,0.06953058
The Bloom Coffee & Start-Up Space,2,coffee,"Then we paid for the cheese cake, but no cheese cake was given.",Product Quality,,False,0.43923175,0.1910754,0.36969286,NEGATIVE,0.06953889
Dunkin’ - SM Lanang,1,coffee,The staff displayed a complete lack of manners and consideration for their customers.,Customer Service,,False,0.45135617,0.16682848,0.3818153,NEGATIVE,0.06954086
Craft Coffee & Roastery,5,coffee,i love the food!,Product Quality,,False,0.4478397,0.17386177,0.37829855,NEGATIVE,0.06954116
The Secret Garden Cafe,4,coffee,"The only downside is that they open late (around 2:30 PM) and close early (around 8:30 PM), so the time is a bit limited if you want to visit.",Store Operations and Accessibility,,False,0.4383001,0.1929498,0.36875018,NEGATIVE,0.06954992
AtCurbside,5,coffee,But the place is too crowded.,Ambiance and Atmosphere,,False,0.45578074,0.15800574,0.38621348,NEGATIVE,0.06956726
ROOFTOP Café Bar,1,coffee,"The only good thing is the place, the wait for the food is soooo long.",Product Quality,,False,0.4397185,0.19013368,0.3701478,NEGATIVE,0.06957072
Cafe Demitasse,5,coffee,Nice place and delicious food.,Product Quality,,False,0.4600971,0.1493778,0.3905252,NEGATIVE,0.06957191
Café de Vivré,5,coffee,"Service was so good, super worth it ang food and drinks.",Product Quality,,False,0.46253905,0.14450496,0.39295605,NEGATIVE,0.069583
Steep Kohi,5,coffee,Hoping they expand soon with more space and staff.,Facilities and Amenities,,False,0.4476324,0.17431974,0.37804788,NEGATIVE,0.06958452
Happy Valley Cafe Davao,5,coffee,The coffee was great also.,Product Quality,,False,0.45657954,0.15642636,0.3869941,NEGATIVE,0.06958544
Black Scoop Cafe Matina,4,coffee,Friendly team and inviting interior.,Customer Service,,False,0.46437088,0.14084728,0.39478186,NEGATIVE,0.06958902
Aloha Kakou Neighborhood Cafe,4,coffee,"Need to ask for utensils and water….Only a visible lone person working the counter, drinks prep, and serving….Second trip — dark mocha latte was perfect (not surprisingly sweet)…Tuna melt sandwich and kani wrap salad was nicely plated but pricey for its small size.",Product Quality,,False,0.43812963,0.19336252,0.36850786,NEGATIVE,0.06962177
Annipie Airport View,1,coffee,Staff members were also disrespectful and lazy whenever we requested for our order to be followed up.,Customer Service,,False,0.44014442,0.18935429,0.37050125,NEGATIVE,0.06964317
MANU Coffee,4,coffee,"The food was delicious, especially the tapa, and the matcha was smooth and flavorful without being overly sweet.",Product Quality,,False,0.45347774,0.1627085,0.38381377,NEGATIVE,0.06966397
Purge Coffee Roaster,5,coffee,Plus their staff is so friendly and truly puts their heart into anything they do.,Customer Service,,False,0.44385964,0.18195553,0.37418482,NEGATIVE,0.06967482
The Bloom Coffee & Start-Up Space,4,coffee,A laid back coffee shop.,Product Quality,,False,0.4488821,0.17193867,0.3791792,NEGATIVE,0.06970289
The Yolk Society,3,coffee,"Service was generally pleasant and professional, especially at the front of the house.",Customer Service,,False,0.4691106,0.13149486,0.39939457,NEGATIVE,0.06971604
The Crazy Bite Co. Sky Cafe,5,coffee,Expensive pero sulit.,Price and Value,,False,0.44305298,0.18363473,0.37331232,NEGATIVE,0.06974065
Karlo's Gourmet & Coffee,4,coffee,"The place is beautiful and clean, the food was good and the staff are approachable.",Product Quality,,False,0.47362503,0.122491285,0.40388364,NEGATIVE,0.0697414
Starbucks,4,coffee,"Friendly staff, very clean, and the best customer service in all of the Philippines.",Customer Service,,False,0.47102633,0.1276921,0.40128148,NEGATIVE,0.069744855
Daleachious Cafe - Ecoland Branch,1,coffee,• Staff can be noisy.,Ambiance and Atmosphere,,False,0.45831087,0.15313934,0.38854975,NEGATIVE,0.06976113
Cafe Basilico,5,coffee,"The place is big but would easily get full during peak hours, as well as the parking, so better get there early if you want a spot (especially if you don't have a reservation).",Store Operations and Accessibility,,False,0.4416951,0.1863935,0.37191144,NEGATIVE,0.06978366
Matcha Ureshi Bar,4,matcha,"Smooth and quality tasting matcha, but expect service to be on the slower side as it is hand whisked!",Customer Service,,False,0.4411269,0.18753149,0.37134156,NEGATIVE,0.06978536
Kotetsu by Wood and Coffee,3,coffee,"For sit-down restaurants where service demands are higher, it makes sense, but for a casual coffee shop, it feels unnecessary.",Customer Service,,False,0.44561812,0.17855579,0.37582606,NEGATIVE,0.06979206
KISOM Atelier,4,matcha,"The prices for the matcha have gone up a little since I first started coming here, which is valid naman since they use quality ingredients talaga, but it takes away from the pagka student-friendly aspect.",Product Quality,,False,0.44238934,0.185022,0.37258866,NEGATIVE,0.069800675
Annipie Airport View,4,coffee,It is also close to some hotels.,Store Operations and Accessibility,,False,0.4478538,0.17411344,0.37803274,NEGATIVE,0.06982106
PICKUP COFFEE - Davao Finance Center,1,coffee,I just want a hot coffee.,Product Quality,,False,0.44157177,0.18668777,0.37174037,NEGATIVE,0.0698314
"KAOS CAFE - 24 Hours, Jacinto St.",5,coffee,"The place is amazing, with friendly staff and top-tier food.",Customer Service,,False,0.46102154,0.14779547,0.3911829,NEGATIVE,0.06983864
Floury Cafe,4,matcha,"The food was fresh, flavorful, and beautifully presented.",Product Quality,,False,0.46753296,0.13477643,0.39769065,NEGATIVE,0.06984231
Coffeecat,3,coffee,The price is a bit expensive but it's tasty unfortunately the wifi is has low or no connection.,Price and Value,,False,0.43507075,0.1997263,0.36520296,NEGATIVE,0.06986779
Sipscape Cafe,5,coffee,"Plus, their delicious and affordable menu is perfect for students.",Price and Value,,False,0.44486794,0.18013784,0.37499425,NEGATIVE,0.06987369
Starbucks - Matina IT Park,2,coffee,"Part of the Starbucks experience is wifi, but this service is not available.",Facilities and Amenities,,False,0.4493552,0.17116418,0.3794806,NEGATIVE,0.069874614
Cafe Demitasse,4,coffee,The food was delicious even if it took a bit long to serve but it was worth the wait.,Product Quality,,False,0.44290924,0.18405865,0.37303212,NEGATIVE,0.06987712
Starbucks - SM Lanang,2,coffee,Cashier has difficulty on processing payment.,Customer Service,,False,0.4411553,0.1875858,0.3712589,NEGATIVE,0.0698964
Matcha Ureshi Bar,5,matcha,Small space but the quality and service is excellent.,Customer Service,,False,0.46075177,0.14842285,0.39082536,NEGATIVE,0.06992641
The Secret Garden Cafe,3,coffee,This is my first visit so I got only 2 dishes and two drinks.,Product Quality,,False,0.44003865,0.18988253,0.37007877,NEGATIVE,0.06995988
Urban Grind,4,coffee,"Maybe it's just bad timing for me, but before that, I got to chill and have my peace of mind there— minding my own business and watching netflix while drinking my coffee.",Ambiance and Atmosphere,,False,0.4411645,0.18763438,0.37120113,NEGATIVE,0.069963366
Paramount Coffee Crocodile Park Davao,5,coffee,"Its nicer in the evening as long as it doesn't rain coz then, you'll probably dripping wet specially if it happens to be crowded.. Haven't tried seeing the place in daylight with the scorching sun.. Its open, so I can only imagine how hot could that be..",Store Operations and Accessibility,,False,0.43757963,0.19481216,0.36760828,NEGATIVE,0.06997135
Matcha Bar - Marfori,3,matcha,"Cool vibe, but the drinks were just average.",Ambiance and Atmosphere,,False,0.46626058,0.13745573,0.3962837,NEGATIVE,0.069976896
Fika Cafe - Lapu-Lapu,4,coffee,Affordable and the food is plentiful.,Price and Value,,False,0.45453924,0.16092478,0.38453597,NEGATIVE,0.07000327
Lot 38 Kape,4,coffee,"The food portions are also on the smaller side, but the incredible ambiance, friendly service, and unique vibe make up for it.",Product Quality,,False,0.45420513,0.16161461,0.3841803,NEGATIVE,0.07002482
Yabo Specialty Coffee,5,coffee,"Service is smooth, and the place feels comfortable without being too crowded.",Ambiance and Atmosphere,,False,0.4784467,0.113133,0.40842026,NEGATIVE,0.07002643
Blugré Coffee,1,coffee,The coffee is cheap!,Price and Value,,False,0.4486341,0.1728137,0.37855217,NEGATIVE,0.07008192
Happy Valley Cafe Davao,4,coffee,The barista/staff were very welcoming.,Customer Service,,False,0.45698178,0.15612493,0.3868932,NEGATIVE,0.070088565
Haron's Cafe,2,coffee,"The staff simply responded, ""Hala, ilaga po.""",Customer Service,,False,0.44990498,0.17031428,0.37978074,NEGATIVE,0.07012424
Fiend Coffee Club,1,coffee,But the staff and baristas at the counter aren't very friendly or welcoming.,Customer Service,,False,0.44463125,0.18086699,0.37450176,NEGATIVE,0.070129484
Fiend Coffee Club,4,coffee,Menu rates though are on the budget-friendly side.,Price and Value,,False,0.4382856,0.19359243,0.368122,NEGATIVE,0.07016358
Kafih - Davao,5,coffee,Food here was great and delicious.,Product Quality,,False,0.4578091,0.15458257,0.38760844,NEGATIVE,0.07020065
Cafe Julieta,1,coffee,Very dissapointed with the food but the place itself was good.,Product Quality,,False,0.4513739,0.16745688,0.38116917,NEGATIVE,0.070204735
Dunkin’ Drive Thru,5,coffee,"Wide space for parking, minimalistic design, drive thru option, staff is accommodating too.",Customer Service,,False,0.454738,0.1607457,0.38451627,NEGATIVE,0.07022172
Starbucks - Abreeza Mall,5,coffee,"Amazing, professional crew you have here.",Customer Service,,False,0.45498028,0.16026266,0.38475707,NEGATIVE,0.07022321
